Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.73584245289350E+00000, 0.49481724202890E-00003, 0.48022082648698E-00003, 0.12466872966296E+00000, 0.12465814799521E+00000, 0.39589069922393E+00000, 0.49481708124414E-00003, 0.49481724202890E-00003, 0.49481713822895E-00003, -.14596311741972E-00004, 0.17531698395368E+00001, 0.10000021360485E+00001, 0.28829236278814E+00000, -.10671745510205E+00002, 0.49481692045939E-00003, 0.20759988930094E-00009
0.76644201542760E+00000, 0.49717040882724E-00003, 0.47811120717010E-00003, 0.12465486311271E+00000, 0.12464347616804E+00000, 0.39777423265173E+00000, 0.49717027582131E-00003, 0.49717040882724E-00003, 0.49717032419990E-00003, -.19059117029800E-00004, 0.17344508905368E+00001, 0.10000022272913E+00001, 0.28827632937017E+00000, -.10671745723985E+00002, 0.49717014281538E-00003, 0.16925468027519E-00009
0.79703673735375E+00000, 0.49963599402608E-00003, 0.47276003267539E-00003, 0.12464105578527E+00000, 0.12462893022436E+00000, 0.39974823282740E+00000, 0.49963564081515E-00003, 0.49963599402608E-00003, 0.49963576312608E-00003, -.26875730450693E-00004, 0.17153061970621E+00001, 0.10000023219634E+00001, 0.28826036354342E+00000, -.10671745938784E+00002, 0.49963528760422E-00003, 0.46179999258666E-00009
0.82762636031883E+00000, 0.50221603559567E-00003, 0.46998514296738E-00003, 0.12462741507559E+00000, 0.12461453016455E+00000, 0.40181466916153E+00000, 0.50221511149235E-00003, 0.50221603559567E-00003, 0.50221542440903E-00003, -.32230281441646E-00004, 0.16958074739288E+00001, 0.10000024222561E+00001, 0.28824458951337E+00000, -.10671746154645E+00002, 0.50221418738903E-00003, 0.12223732941824E-00008
0.85821104746045E+00000, 0.50491042339284E-00003, 0.47427172274301E-00003, 0.12461378510702E+00000, 0.12460010940829E+00000, 0.40397373465845E+00000, 0.50490929747331E-00003, 0.50491042339284E-00003, 0.50490967761271E-00003, -.30637954869696E-00004, 0.16759751629428E+00001, 0.10000025259498E+00001, 0.28822882704201E+00000, -.10671746371614E+00002, 0.50490817155377E-00003, 0.14915602689146E-00008
0.88879115903549E+00000, 0.50771959986626E-00003, 0.48183495297422E-00003, 0.12459993113658E+00000, 0.12458549416091E+00000, 0.40622481956169E+00000, 0.50771896405724E-00003, 0.50771959986626E-00003, 0.50771918026376E-00003, -.25884227289537E-00004, 0.16557967731309E+00001, 0.10000026285243E+00001, 0.28821280463872E+00000, -.10671746589743E+00002, 0.50771832824821E-00003, 0.83920500672529E-00009
0.91936697775450E+00000, 0.51064681936127E-00003, 0.48903065637602E-00003, 0.12458581884171E+00000, 0.12457065252164E+00000, 0.40856848878027E+00000, 0.51064650897745E-00003, 0.51064681936127E-00003, 0.51064661548304E-00003, -.21615959107021E-00004, 0.16352832028681E+00001, 0.10000027271430E+00001, 0.28819648256205E+00000, -.10671746809088E+00002, 0.51064619859362E-00003, 0.40775645627722E-00009
0.94993850188851E+00000, 0.51369456488836E-00003, 0.49465155363741E-00003, 0.12457158935155E+00000, 0.12455560936671E+00000, 0.41100739639607E+00000, 0.51369432549523E-00003, 0.51369456488836E-00003, 0.51369440626968E-00003, -.19042852632272E-00004, 0.16144924771459E+00001, 0.10000028228635E+00001, 0.28818002400300E+00000, -.10671747029706E+00002, 0.51369408610210E-00003, 0.31723735878760E-00009
0.98050536502428E+00000, 0.51686517836845E-00003, 0.49524045943958E-00003, 0.12455745130734E+00000, 0.12454046654020E+00000, 0.41354507704833E+00000, 0.51686485074945E-00003, 0.51686517836845E-00003, 0.51686495779490E-00003, -.21624498355324E-00004, 0.15934972727877E+00001, 0.10000029198999E+00001, 0.28816367028402E+00000, -.10671747251651E+00002, 0.51686452313044E-00003, 0.44114708731573E-00009
0.10110670399686E+00001, 0.52016120042644E-00003, 0.49307201038410E-00003, 0.12454346650707E+00000, 0.12452536467915E+00000, 0.41618374027010E+00000, 0.52016030192232E-00003, 0.52016120042644E-00003, 0.52016059484820E-00003, -.27088584464098E-00004, 0.15723324777360E+00001, 0.10000030220518E+00001, 0.28814749291184E+00000, -.10671747474968E+00002, 0.52015940341820E-00003, 0.12111564705447E-00008
0.10416232762126E+00001, 0.52358233668615E-00003, 0.49444914002923E-00003, 0.12452937215676E+00000, 0.12451028389043E+00000, 0.41892338856115E+00000, 0.52358107454719E-00003, 0.52358233668615E-00003, 0.52358148286836E-00003, -.29132342839132E-00004, 0.15509872706040E+00001, 0.10000031288192E+00001, 0.28813118789509E+00000, -.10671747699704E+00002, 0.52357981240823E-00003, 0.17076355729219E-00008
0.10721743455162E+00001, 0.52712868884892E-00003, 0.49991136667981E-00003, 0.12451487225647E+00000, 0.12449508885518E+00000, 0.42176338448179E+00000, 0.52712780530786E-00003, 0.52712868884892E-00003, 0.52712808011574E-00003, -.27216713435938E-00004, 0.15294557637529E+00001, 0.10000032355388E+00001, 0.28811441275585E+00000, -.10671747925912E+00002, 0.52712692176679E-00003, 0.12174663626802E-00008
0.11027207503406E+00001, 0.53080384683728E-00003, 0.50679136413856E-00003, 0.12450000581022E+00000, 0.12447969393803E+00000, 0.42470491658223E+00000, 0.53080342815442E-00003, 0.53080384683728E-00003, 0.53080353907686E-00003, -.24012174938294E-00004, 0.15077791162867E+00001, 0.10000033380067E+00001, 0.28809721254028E+00000, -.10671748153654E+00002, 0.53080300947156E-00003, 0.61552084522308E-00009
0.11332626232194E+00001, 0.53461189253145E-00003, 0.51237069498735E-00003, 0.12448508320340E+00000, 0.12446409302046E+00000, 0.42775160045981E+00000, 0.53461161153912E-00003, 0.53461189253145E-00003, 0.53461166597862E-00003, -.22240970991269E-00004, 0.14860190926050E+00001, 0.10000034370896E+00001, 0.28807994631513E+00000, -.10671748382998E+00002, 0.53461133054680E-00003, 0.45310566122027E-00009
0.11637994573858E+00001, 0.53855557488953E-00003, 0.51286357962012E-00003, 0.12447039930809E+00000, 0.12444838511659E+00000, 0.43090739632198E+00000, 0.53855520481976E-00003, 0.53855557488953E-00003, 0.53855527684249E-00003, -.25691697222371E-00004, 0.14642034905029E+00001, 0.10000035383289E+00001, 0.28806295528129E+00000, -.10671748614001E+00002, 0.53855483474999E-00003, 0.59609407207265E-00009
0.11943305132493E+00001, 0.54263698397511E-00003, 0.51053724839413E-00003, 0.12445596849390E+00000, 0.12443271404824E+00000, 0.43417408213213E+00000, 0.54263606758301E-00003, 0.54263698397511E-00003, 0.54263630819105E-00003, -.32099059796926E-00004, 0.14423257387138E+00001, 0.10000036461411E+00001, 0.28804625611627E+00000, -.10671748846711E+00002, 0.54263515119090E-00003, 0.13515681096847E-00008
0.12248552280536E+00001, 0.54685571438663E-00003, 0.51310145926156E-00003, 0.12444140904628E+00000, 0.12441704126368E+00000, 0.43755110188810E+00000, 0.54685436848360E-00003, 0.54685571438663E-00003, 0.54685473734342E-00003, -.33753278081857E-00004, 0.14203845294597E+00001, 0.10000037586511E+00001, 0.28802940711703E+00000, -.10671749081176E+00002, 0.54685302258056E-00003, 0.19540864294464E-00008
0.12553737333375E+00001, 0.55121184329440E-00003, 0.52082776273197E-00003, 0.12442629771121E+00000, 0.12440118698404E+00000, 0.44103803486561E+00000, 0.55121083640247E-00003, 0.55121184329440E-00003, 0.55121107615475E-00003, -.30383313422772E-00004, 0.13983925216051E+00001, 0.10000038696941E+00001, 0.28801191840062E+00000, -.10671749317456E+00002, 0.55120982951054E-00003, 0.15342792989943E-00008
0.12858864042355E+00001, 0.55570945696330E-00003, 0.52938296950558E-00003, 0.12441062162751E+00000, 0.12438506098965E+00000, 0.44463682358089E+00000, 0.55570893464485E-00003, 0.55570945696330E-00003, 0.55570899614742E-00003, -.26326026641843E-00004, 0.13772441124776E+00001, 0.10000039755933E+00001, 0.28799377496457E+00000, -.10671749555625E+00002, 0.55570841232639E-00003, 0.92163176928499E-00009
0.13163931577941E+00001, 0.56035295328505E-00003, 0.53629699042561E-00003, 0.12439473009148E+00000, 0.12436867903143E+00000, 0.44835135984385E+00000, 0.56035263157528E-00003, 0.56035295328505E-00003, 0.56035260945387E-00003, -.24055619028264E-00004, 0.13564961968092E+00001, 0.10000040785894E+00001, 0.28797538099807E+00000, -.10671749795751E+00002, 0.56035230986552E-00003, 0.68766236737758E-00009
0.13468934602354E+00001, 0.56514528436372E-00003, 0.54011713704088E-00003, 0.12437899917484E+00000, 0.12435211691884E+00000, 0.45218519810705E+00000, 0.56514484710836E-00003, 0.56514528436372E-00003, 0.56514484704606E-00003, -.25027710005174E-00004, 0.13388955597018E+00001, 0.10000041839267E+00001, 0.28795717178640E+00000, -.10671750037898E+00002, 0.56514440985301E-00003, 0.87463531984580E-00009
0.13773867576655E+00001, 0.57008824907250E-00003, 0.54203812062948E-00003, 0.12436351363882E+00000, 0.12433545848227E+00000, 0.45614001165595E+00000, 0.57008736986815E-00003, 0.57008824907250E-00003, 0.57008750124196E-00003, -.28049380612475E-00004, 0.13238547499761E+00001, 0.10000042945195E+00001, 0.28793924548860E+00000, -.10671750282124E+00002, 0.57008649066379E-00003, 0.14956610812799E-00008
0.14078727623995E+00001, 0.57518254724485E-00003, 0.54456802913064E-00003, 0.12434798001453E+00000, 0.12431872211625E+00000, 0.46021607746626E+00000, 0.57518123127367E-00003, 0.57518254724485E-00003, 0.57518149345486E-00003, -.30613464324221E-00004, 0.13263417843654E+00001, 0.10000044087600E+00001, 0.28792126240175E+00000, -.10671750528490E+00002, 0.57517991530250E-00003, 0.21075799875971E-00008
0.14383514004853E+00001, 0.58042924605155E-00003, 0.54817556029133E-00003, 0.12433200593453E+00000, 0.12430187697077E+00000, 0.46441386559123E+00000, 0.58042790779117E-00003, 0.58042924605155E-00003, 0.58042816441457E-00003, -.32252604123243E-00004, 0.13500237086289E+00001, 0.10000045229069E+00001, 0.28790276823323E+00000, -.10671750777065E+00002, 0.58042656953079E-00003, 0.21632739520056E-00008
0.14688226790065E+00001, 0.58583141390117E-00003, 0.55223792805454E-00003, 0.12431548431386E+00000, 0.12428490381233E+00000, 0.46873531577509E+00000, 0.58583035386563E-00003, 0.58583141390117E-00003, 0.58583050714990E-00003, -.33592579095362E-00004, 0.13735130603212E+00001, 0.10000046347512E+00001, 0.28788363889351E+00000, -.10671751027925E+00002, 0.58582929383007E-00003, 0.18135025557076E-00008
0.14992866198383E+00001, 0.59139347436923E-00003, 0.55793132020559E-00003, 0.12429866616183E+00000, 0.12426777724646E+00000, 0.47318395915436E+00000, 0.59139255367717E-00003, 0.59139347436923E-00003, 0.59139265269096E-00003, -.33461332485373E-00004, 0.13967576854794E+00001, 0.10000047450780E+00001, 0.28786416491328E+00000, -.10671751281146E+00002, 0.59139163298510E-00003, 0.16433565418613E-00008
0.15297431253817E+00001, 0.59711911464985E-00003, 0.56582722591808E-00003, 0.12428188194038E+00000, 0.12425043516424E+00000, 0.47776357289102E+00000, 0.59711803354159E-00003, 0.59711911464985E-00003, 0.59711818129016E-00003, -.31290955372081E-00004, 0.14197160392466E+00001, 0.10000048564696E+00001, 0.28784472890824E+00000, -.10671751536803E+00002, 0.59711695243334E-00003, 0.18667193782608E-00008
0.15601917834447E+00001, 0.60301071260037E-00003, 0.57405738665753E-00003, 0.12426522816179E+00000, 0.12423283951098E+00000, 0.48247626747844E+00000, 0.60300910969685E-00003, 0.60301071260037E-00003, 0.60300943008483E-00003, -.28952043427299E-00004, 0.14423537652573E+00001, 0.10000049709764E+00001, 0.28782544265786E+00000, -.10671751794969E+00002, 0.60300750679334E-00003, 0.25650310858973E-00008
0.15906319299882E+00001, 0.60906930974667E-00003, 0.58094630783810E-00003, 0.12424847126683E+00000, 0.12421501391602E+00000, 0.48732220110599E+00000, 0.60906697317719E-00003, 0.60906930974667E-00003, 0.60906754058761E-00003, -.28121232749518E-00004, 0.14646309736241E+00001, 0.10000050883159E+00001, 0.28780603568703E+00000, -.10671752055711E+00002, 0.60906463660772E-00003, 0.35383181146692E-00008
0.16210630940057E+00001, 0.61529612284920E-00003, 0.58677558394420E-00003, 0.12423127011025E+00000, 0.12419700490362E+00000, 0.49230180662380E+00000, 0.61529322268291E-00003, 0.61529612284920E-00003, 0.61529398430989E-00003, -.28518400365694E-00004, 0.14865018907251E+00001, 0.10000052061439E+00001, 0.28778611283411E+00000, -.10671752319102E+00002, 0.61529032251663E-00003, 0.42770786122150E-00008
0.16514853621318E+00001, 0.62169449795252E-00003, 0.59323818439355E-00003, 0.12421351275200E+00000, 0.12417882415007E+00000, 0.49741808756076E+00000, 0.62169143625910E-00003, 0.62169449795252E-00003, 0.62169226189370E-00003, -.28454077500144E-00004, 0.15079243245302E+00001, 0.10000053223870E+00001, 0.28776554432617E+00000, -.10671752585225E+00002, 0.62168837456569E-00003, 0.44721176428648E-00008
0.16818991325033E+00001, 0.62826989157417E-00003, 0.60158570691257E-00003, 0.12419540933326E+00000, 0.12416043503807E+00000, 0.50267594326210E+00000, 0.62826672256556E-00003, 0.62826989157417E-00003, 0.62826759778341E-00003, -.26681890870837E-00004, 0.15288597204868E+00001, 0.10000054373320E+00001, 0.28774457345971E+00000, -.10671752854167E+00002, 0.62826355355694E-00003, 0.45875815310189E-00008
0.17123044636548E+00001, 0.63502694584413E-00003, 0.61126245718976E-00003, 0.12417724009569E+00000, 0.12414178635310E+00000, 0.50807922566240E+00000, 0.63502324203148E-00003, 0.63502694584413E-00003, 0.63502431286446E-00003, -.23761855674700E-00004, 0.15492651091069E+00001, 0.10000055532241E+00001, 0.28772352481238E+00000, -.10671753126015E+00002, 0.63501953821883E-00003, 0.52659593422572E-00008
0.17427007951623E+00001, 0.64196773718333E-00003, 0.61890392593154E-00003, 0.12415908472590E+00000, 0.12412288984959E+00000, 0.51362931044943E+00000, 0.64196304527253E-00003, 0.64196773718333E-00003, 0.64196446631676E-00003, -.23060540385218E-00004, 0.15690963652329E+00001, 0.10000056720107E+00001, 0.28770249069238E+00000, -.10671753400846E+00002, 0.64195835336173E-00003, 0.65417331297400E-00008
0.17730873743798E+00001, 0.64909385046161E-00003, 0.62289320447650E-00003, 0.12414081080201E+00000, 0.12410384956344E+00000, 0.51932686432989E+00000, 0.64908792500976E-00003, 0.64909385046161E-00003, 0.64908978133714E-00003, -.26196576860641E-00004, 0.15883209750451E+00001, 0.10000057936801E+00001, 0.28768131766709E+00000, -.10671753678734E+00002, 0.64908199955791E-00003, 0.81382489360004E-00008
0.18034638643676E+00001, 0.65640814192873E-00003, 0.62706103889562E-00003, 0.12412221805108E+00000, 0.12408473336010E+00000, 0.52517423243576E+00000, 0.65640111838045E-00003, 0.65640814192873E-00003, 0.65640336753801E-00003, -.29342328642393E-00004, 0.16069171174613E+00001, 0.10000059165563E+00001, 0.28765977363439E+00000, -.10671753959761E+00002, 0.65639409483217E-00003, 0.95487814311339E-00008
0.18338304804376E+00001, 0.66391515867175E-00003, 0.63674574254108E-00003, 0.12410319343743E+00000, 0.12406545249910E+00000, 0.53117554491371E+00000, 0.66390734329748E-00003, 0.66391515867175E-00003, 0.66390988527137E-00003, -.27164142730285E-00004, 0.16424927661970E+00001, 0.10000060390824E+00001, 0.28763772751783E+00000, -.10671754244017E+00002, 0.66389952792320E-00003, 0.10546800771620E-00007
0.18641876192708E+00001, 0.67161990108899E-00003, 0.65235104597890E-00003, 0.12408377441936E+00000, 0.12404581787962E+00000, 0.53733505745880E+00000, 0.67161140511777E-00003, 0.67161990108899E-00003, 0.67161420443098E-00003, -.19263158452077E-00004, 0.16806126801913E+00001, 0.10000061612352E+00001, 0.28761522261447E+00000, -.10671754531598E+00002, 0.67160290914654E-00003, 0.11393316021190E-00007
0.18945354123753E+00001, 0.67952695721788E-00003, 0.66831380554767E-00003, 0.12406409154328E+00000, 0.12402572930854E+00000, 0.54365608301589E+00000, 0.67951742334971E-00003, 0.67952695721788E-00003, 0.67952060034603E-00003, -.11206794798359E-00004, 0.17184420199029E+00001, 0.10000062841730E+00001, 0.28759241012618E+00000, -.10671754822593E+00002, 0.67950788948155E-00003, 0.12713743710610E-00007
0.19248735766979E+00001, 0.68763987918378E-00003, 0.67890612553376E-00003, 0.12404422501921E+00000, 0.12400527317161E+00000, 0.55014131007211E+00000, 0.68762885825777E-00003, 0.68763987918378E-00003, 0.68763256365674E-00003, -.87264381229838E-00005, 0.17558523588649E+00001, 0.10000064087268E+00001, 0.28756938295445E+00000, -.10671755117091E+00002, 0.68761783733176E-00003, 0.14631054068433E-00007
0.19552016375734E+00001, 0.69596189656604E-00003, 0.68282803359370E-00003, 0.12402414174828E+00000, 0.12398465060740E+00000, 0.55679347800912E+00000, 0.69594926162908E-00003, 0.69596189656604E-00003, 0.69595353854996E-00003, -.13125504956263E-00004, 0.17927312026706E+00001, 0.10000065346986E+00001, 0.28754610267837E+00000, -.10671755415176E+00002, 0.69593662669212E-00003, 0.16716032153446E-00007
0.19855193301199E+00001, 0.70449721753192E-00003, 0.68613322462269E-00003, 0.12400374938661E+00000, 0.12396399011502E+00000, 0.56361563807919E+00000, 0.70448293047685E-00003, 0.70449721753192E-00003, 0.70448779205297E-00003, -.18354567430278E-00004, 0.18289790974458E+00001, 0.10000066614895E+00001, 0.28752246217946E+00000, -.10671755716939E+00002, 0.70446864342177E-00003, 0.18850957911012E-00007
0.20158268577316E+00001, 0.71324995194125E-00003, 0.69675042499985E-00003, 0.12398294919881E+00000, 0.12394317984133E+00000, 0.57061124326339E+00000, 0.71323419049305E-00003, 0.71324995194125E-00003, 0.71323957728737E-00003, -.16489152287521E-00004, 0.18644938287230E+00001, 0.10000067888382E+00001, 0.28749834689241E+00000, -.10671756022477E+00002, 0.71321842904486E-00003, 0.20749307754990E-00007
0.20461247827500E+00001, 0.72222466697785E-00003, 0.71470132706526E-00003, 0.12396172889400E+00000, 0.12392197437036E+00000, 0.57778428057919E+00000, 0.72220763988783E-00003, 0.72222466697785E-00003, 0.72221348154447E-00003, -.75121544792075E-00005, 0.18991599107320E+00001, 0.10000069171118E+00001, 0.28747374244615E+00000, -.10671756331891E+00002, 0.72219061279781E-00003, 0.22370866756465E-00007
0.20764136283845E+00001, 0.73142696649431E-00003, 0.73283953820830E-00003, 0.12394020465205E+00000, 0.12390025256159E+00000, 0.58513913457002E+00000, 0.73140849788360E-00003, 0.73142696649431E-00003, 0.73141485213670E-00003, 0.14246860716026E-00005, 0.19328501791486E+00001, 0.10000070471448E+00001, 0.28744878344040E+00000, -.10671756645284E+00002, 0.73139002927289E-00003, 0.24228715225676E-00007
0.21066935466074E+00001, 0.74086212156053E-00003, 0.74418117094870E-00003, 0.12391851675234E+00000, 0.12387812633285E+00000, 0.59267997213257E+00000, 0.74084183492342E-00003, 0.74086212156053E-00003, 0.74084882666316E-00003, 0.33323442855451E-00005, 0.19654348225325E+00001, 0.10000071796177E+00001, 0.28742363246880E+00000, -.10671756962754E+00002, 0.74082154828632E-00003, 0.26589794745943E-00007
0.21369643615853E+00001, 0.75053429468871E-00003, 0.74796135939558E-00003, 0.12389668436466E+00000, 0.12385583461394E+00000, 0.60041010020841E+00000, 0.75051197962955E-00003, 0.75053429468871E-00003, 0.75051967860391E-00003, -.25583192083316E-00005, 0.19967914188038E+00001, 0.10000073142902E+00001, 0.28739831171467E+00000, -.10671757284396E+00002, 0.75048966457040E-00003, 0.29232169591488E-00007
0.21672259522900E+00001, 0.76044741464018E-00003, 0.75128151667030E-00003, 0.12387454715446E+00000, 0.12383351702058E+00000, 0.60833221474994E+00000, 0.76042297723769E-00003, 0.76044741464018E-00003, 0.76043141426712E-00003, -.91498975968192E-00005, 0.20268111564436E+00001, 0.10000074498787E+00001, 0.28737263515566E+00000, -.10671757610312E+00002, 0.76039853983519E-00003, 0.32000746127482E-00007
0.21974786345984E+00001, 0.77060566425224E-00003, 0.76351071659689E-00003, 0.12385185338625E+00000, 0.12381103801763E+00000, 0.61644968268327E+00000, 0.77057921131203E-00003, 0.77060566425224E-00003, 0.77058834991482E-00003, -.70776333179272E-00005, 0.20553973204640E+00001, 0.10000075851216E+00001, 0.28734631067321E+00000, -.10671757940607E+00002, 0.77055275837183E-00003, 0.34628674851635E-00007
0.22277232152387E+00001, 0.78101398421139E-00003, 0.78505792963614E-00003, 0.12382851087230E+00000, 0.12378809297757E+00000, 0.62476736064263E+00000, 0.78098591079495E-00003, 0.78101398421139E-00003, 0.78099561799468E-00003, 0.40623116414525E-00005, 0.20824560807903E+00001, 0.10000077203208E+00001, 0.28731923113765E+00000, -.10671758275398E+00002, 0.78095783737852E-00003, 0.36732433407904E-00007
0.22579606613470E+00001, 0.79167911085647E-00003, 0.80784996467614E-00003, 0.12380475053107E+00000, 0.12376451790419E+00000, 0.63329056559120E+00000, 0.79164932044958E-00003, 0.79167911085647E-00003, 0.79165962707812E-00003, 0.16190337598013E-00004, 0.21078867243987E+00001, 0.10000078574587E+00001, 0.28729166426134E+00000, -.10671758614801E+00002, 0.79161953004268E-00003, 0.38967556691228E-00007
0.22881916462067E+00001, 0.80260663010900E-00003, 0.82519428760761E-00003, 0.12378086462331E+00000, 0.12374039071539E+00000, 0.64202330527871E+00000, 0.80257465613780E-00003, 0.80260663010900E-00003, 0.80258571670801E-00003, 0.22608570899601E-00004, 0.21315816251939E+00001, 0.10000079981008E+00001, 0.28726394903562E+00000, -.10671758958932E+00002, 0.80254268216660E-00003, 0.41826801982152E-00007
0.23184163824074E+00001, 0.81379986012937E-00003, 0.83417432580004E-00003, 0.12375686374271E+00000, 0.12371593637558E+00000, 0.65096813530040E+00000, 0.81376556512158E-00003, 0.81379986012937E-00003, 0.81377742470738E-00003, 0.20396901092663E-00004, 0.21534386019641E+00001, 0.10000081415814E+00001, 0.28723609771141E+00000, -.10671759307902E+00002, 0.81373127011381E-00003, 0.44870843975072E-00007
0.23486349304615E+00001, 0.82526306213014E-00003, 0.83797789897150E-00003, 0.12373249520467E+00000, 0.12369138583804E+00000, 0.66012787922049E+00000, 0.82522635461182E-00003, 0.82526306213014E-00003, 0.82523904279730E-00003, 0.12738856174199E-00004, 0.21735017510105E+00001, 0.10000082858679E+00001, 0.28720781698353E+00000, -.10671759661823E+00002, 0.82518964709349E-00003, 0.48038665688042E-00007
0.23788476236208E+00001, 0.83700162729932E-00003, 0.84612191452187E-00003, 0.12370750200694E+00000, 0.12366676334166E+00000, 0.66950698028645E+00000, 0.83696245884003E-00003, 0.83700162729932E-00003, 0.83697599038537E-00003, 0.91459241365026E-00005, 0.21917448508719E+00001, 0.10000084299989E+00001, 0.28717880841843E+00000, -.10671760020819E+00002, 0.83692329038075E-00003, 0.51273827908258E-00007
0.24090554993123E+00001, 0.84902060517235E-00003, 0.86436619747843E-00003, 0.12368188041219E+00000, 0.12364183158517E+00000, 0.67911089019361E+00000, 0.84897938348412E-00003, 0.84902060517235E-00003, 0.84899362052523E-00003, 0.15372576953196E-00004, 0.22453650255738E+00001, 0.10000085753271E+00001, 0.28714906745706E+00000, -.10671760385024E+00002, 0.84893816179587E-00003, 0.53969294241545E-00007
0.24392572530068E+00001, 0.86132453400954E-00003, 0.88890604751665E-00003, 0.12365590630126E+00000, 0.12361633378792E+00000, 0.68894333994974E+00000, 0.86128143930674E-00003, 0.86132453400954E-00003, 0.86129631907886E-00003, 0.27609728437789E-00004, 0.23024457629916E+00001, 0.10000087241220E+00001, 0.28711891415841E+00000, -.10671760754541E+00002, 0.86123834460395E-00003, 0.56429861360391E-00007
0.24694502680345E+00001, 0.87391736197458E-00003, 0.91349741965045E-00003, 0.12362978373140E+00000, 0.12359018777619E+00000, 0.69900611593545E+00000, 0.87387190018503E-00003, 0.87391736197458E-00003, 0.87388758384320E-00003, 0.39609835807259E-00004, 0.23597128421284E+00001, 0.10000088769389E+00001, 0.28708858531982E+00000, -.10671761129460E+00002, 0.87382643839547E-00003, 0.59556262777997E-00007
0.24996344186841E+00001, 0.88680228832941E-00003, 0.93210536301507E-00003, 0.12360336756851E+00000, 0.12356349075949E+00000, 0.70930180035948E+00000, 0.88675435746662E-00003, 0.88680228832941E-00003, 0.88677087489466E-00003, 0.45334488120410E-00004, 0.24170841454388E+00001, 0.10000090320118E+00001, 0.28705791235511E+00000, -.10671761509899E+00002, 0.88670642660383E-00003, 0.62826869502553E-00007
0.25298092074070E+00001, 0.89998400887075E-00003, 0.94205991111079E-00003, 0.12357641950880E+00000, 0.12353649420888E+00000, 0.71983420302128E+00000, 0.89993362845652E-00003, 0.89998400887075E-00003, 0.89995096864411E-00003, 0.42108942466687E-00004, 0.24744981746290E+00001, 0.10000091875357E+00001, 0.28702661840417E+00000, -.10671761895983E+00002, 0.89988324804229E-00003, 0.66080453292119E-00007
0.25599749641272E+00001, 0.91346881204821E-00003, 0.95215565524934E-00003, 0.12354886640885E+00000, 0.12350935636609E+00000, 0.73060825475156E+00000, 0.91341571540192E-00003, 0.91346881204821E-00003, 0.91343396173010E-00003, 0.38721693519239E-00004, 0.25410748734049E+00001, 0.10000093435055E+00001, 0.28699461831057E+00000, -.10671762287850E+00002, 0.91336261875563E-00003, 0.69700636235875E-00007
0.25901325203803E+00001, 0.92726080805188E-00003, 0.97133157758967E-00003, 0.12352075639709E+00000, 0.12348191707344E+00000, 0.74162859142085E+00000, 0.92720538689371E-00003, 0.92726080805188E-00003, 0.92722440136166E-00003, 0.44107176228007E-00004, 0.26141386028805E+00001, 0.10000095011912E+00001, 0.28696196774380E+00000, -.10671762685649E+00002, 0.92714996573554E-00003, 0.72813380443063E-00007
0.26202831350080E+00001, 0.94136535869147E-00003, 0.99729787729571E-00003, 0.12349220242737E+00000, 0.12345391524975E+00000, 0.75289954436209E+00000, 0.94130802105852E-00003, 0.94136535869147E-00003, 0.94132765834920E-00003, 0.55970218946516E-00004, 0.26904630457025E+00001, 0.10000096619131E+00001, 0.28692879770351E+00000, -.10671763089536E+00002, 0.94125068342558E-00003, 0.75400684541194E-00007
0.26504280649046E+00001, 0.95579013213983E-00003, 0.10241485645150E-00002, 0.12346326049092E+00000, 0.12342523511444E+00000, 0.76442599480103E+00000, 0.95573053085203E-00003, 0.95579013213983E-00003, 0.95575089638488E-00003, 0.68397668130150E-00004, 0.27701569473975E+00001, 0.10000098261922E+00001, 0.28689517306375E+00000, -.10671763499672E+00002, 0.95567092956425E-00003, 0.78471509894775E-00007
0.26805681208931E+00001, 0.97054180317111E-00003, 0.10460202869909E-00002, 0.12343386413156E+00000, 0.12339593207154E+00000, 0.77621337392607E+00000, 0.97047972725373E-00003, 0.97054180317111E-00003, 0.97050088042133E-00003, 0.75519406569523E-00004, 0.28533059980825E+00001, 0.10000099936041E+00001, 0.28686101644241E+00000, -.10671763916218E+00002, 0.97041765133635E-00003, 0.81845499560070E-00007
0.27107036214589E+00001, 0.98562731790067E-00003, 0.10585817897038E-00002, 0.12340400868718E+00000, 0.12336623015020E+00000, 0.78826718482611E+00000, 0.98556276911554E-00003, 0.98562731790067E-00003, 0.98558469735439E-00003, 0.72997092349378E-00004, 0.29399660933518E+00001, 0.10000101634985E+00001, 0.28682632223139E+00000, -.10671764339343E+00002, 0.98549822033042E-00003, 0.85241092565327E-00007
0.27408347652228E+00001, 0.10010557677114E-00002, 0.10681500695426E-00002, 0.12337377784402E+00000, 0.12333633675165E+00000, 0.80059372723916E+00000, 0.10009883715700E-00002, 0.10010557677114E-00002, 0.10010111866972E-00002, 0.67138882845371E-00004, 0.30301618489328E+00001, 0.10000103356552E+00001, 0.28679118750294E+00000, -.10671764769225E+00002, 0.10009209754286E-00002, 0.89162028391192E-00007
